"","Measurement","Well","Group","Time","OCR","ECAR","PPR","Date"
"8041",9,"C12","SC01IdlingMito",54,73.24705606,30.12120598,48.76020824,"20151203"
"805",9,"D01","SC10BasalGlyco",54,20.20251008,29.76066303,48.17656131,"20151203"
"806",9,"D02","SC10BasalGlyco",54,10.27264738,19.10623384,30.92917133,"20151203"
"807",9,"D03","SC10BasalGlyco",54,26.74543001,32.54329956,52.68109332,"20151203"
"8081",9,"D04","SC01IdlingGlyco",54,38.98590455,59.72028102,96.67519092,"20151203"
"8091",9,"D05","SC01IdlingGlyco",54,39.24407967,76.44133514,123.7432333,"20151203"
"8101",9,"D06","SC01IdlingGlyco",54,40.65066659,59.40441719,96.16387055,"20151203"
"811",9,"D07","SC10BasalMito",54,38.06600572,28.23058174,45.69966571,"20151203"
"812",9,"D08","SC10BasalMito",54,46.43313704,18.45199903,29.87009604,"20151203"
"813",9,"D09","SC10BasalMito",54,51.57787493,20.84308141,33.74078019,"20151203"
"814",9,"D10","SC01IdlingMito",54,100.993241,40.72729824,65.92935039,"20151203"
"815",9,"D11","SC01IdlingMito",54,85.7888948,38.05519265,61.60374587,"20151203"
"816",9,"D12","SC01IdlingMito",54,61.22804674,29.43046364,47.64203454,"20151203"
"8171",9,"E01","SC07IdlingGlyco",54,10.71223564,19.07915918,30.88534289,"20151203"
"8181",9,"E02","SC07IdlingGlyco",54,11.70605614,25.74672454,41.67879768,"20151203"
"8191",9,"E03","SC07IdlingGlyco",54,14.94452076,27.9148873,45.18861957,"20151203"
"8201",9,"E04","SC10IdlingGlyco",54,29.71093705,50.49689459,81.74437297,"20151203"
"8211",9,"E05","SC10IdlingGlyco",54,30.66699231,52.45028175,84.9065161,"20151203"
"8221",9,"E06","SC10IdlingGlyco",54,23.03539042,44.10110488,71.39086858,"20151203"
"8231",9,"E07","SC07IdlingMito",54,50.47639264,25.13658556,40.6911047,"20151203"
"8241",9,"E08","SC07IdlingMito",54,40.04205788,20.48792481,33.16585268,"20151203"
"8251",9,"E09","SC07IdlingMito",54,36.48573971,15.85156725,25.66051707,"20151203"
"8261",9,"E10","SC10IdlingMito",54,102.7016108,40.03277528,64.80505662,"20151203"
"8271",9,"E11","SC10IdlingMito",54,72.77530267,38.86144085,62.90890045,"20151203"
"8281",9,"E12","SC10IdlingMito",54,50.1900947,23.66170374,38.30356602,"20151203"
"8291",9,"F01","SC07IdlingGlyco",54,3.4052999,12.38117992,20.04265406,"20151203"
"8301",9,"F02","SC07IdlingGlyco",54,10.50026203,21.25991446,34.41554953,"20151203"
"8311",9,"F03","SC07IdlingGlyco",54,12.74141967,19.6489596,31.8077358,"20151203"
"8321",9,"F04","SC10IdlingGlyco",54,20.49205539,40.96955656,66.32151815,"20151203"
"8331",9,"F05","SC10IdlingGlyco",54,15.29776119,34.38048596,55.65513067,"20151203"
"8341",9,"F06","SC10IdlingGlyco",54,22.1925783,33.7457432,54.6276091,"20151203"
"8351",9,"F07","SC07IdlingMito",54,29.0925002,19.23762857,31.14187312,"20151203"
"8361",9,"F08","SC07IdlingMito",54,31.01416032,14.10537591,22.83378252,"20151203"
"8371",9,"F09","SC07IdlingMito",54,25.34642688,12.86252522,20.82185582,"20151203"
"8381",9,"F10","SC10IdlingMito",54,93.89855647,36.25450574,58.68879389,"20151203"
"8391",9,"F11","SC10IdlingMito",54,66.27667059,28.18881215,45.6320491,"20151203"
"8401",9,"F12","SC10IdlingMito",54,65.4145444,25.06010619,40.5672999,"20151203"
"866",10,"A02","SC01BasalGlyco",60,34.78538564,21.06069772,34.09305747,"20151203"
"867",10,"A03","SC01BasalGlyco",60,30.28027333,19.91073342,32.23149526,"20151203"
"868",10,"A04","SC07BasalGlyco",60,26.3145603,30.55370302,49.46033444,"20151203"
"869",10,"A05","SC07BasalGlyco",60,18.40719112,26.40594303,42.74594057,"20151203"
"870",10,"A06","SC07BasalGlyco",60,35.4548639,39.64536685,64.17791986,"20151203"
"8711",10,"A07","SC01BasalMito",60,22.17817341,31.95476405,51.72837204,"20151203"
"8721",10,"A08","SC01BasalMito",60,10.40296184,21.81806436,35.31908258,"20151203"
"8731",10,"A09","SC01BasalMito",60,12.000417,23.48632491,38.01966277,"20151203"
"8741",10,"A10","SC07BasalMito",60,13.71647457,45.02847951,72.89210263,"20151203"
"8751",10,"A11","SC07BasalMito",60,19.11540915,39.93137144,64.64090409,"20151203"
"877",10,"B01","SC01BasalGlyco",60,17.91823676,22.29612399,36.09296551,"20151203"
"878",10,"B02","SC01BasalGlyco",60,30.54320395,19.4437804,31.47559171,"20151203"
"879",10,"B03","SC01BasalGlyco",60,37.81656143,20.29522905,32.85391679,"20151203"
"880",10,"B04","SC07BasalGlyco",60,39.06457908,41.41417392,67.04126474,"20151203"
"881",10,"B05","SC07BasalGlyco",60,45.4744148,39.43869846,63.84336506,"20151203"
"882",10,"B06","SC07BasalGlyco",60,43.27645234,47.39009991,76.71509374,"20151203"
"8831",10,"B07","SC01BasalMito",60,19.14764411,30.73808227,49.75880759,"20151203"
"8841",10,"B08","SC01BasalMito",60,193.9043918,51.34494572,83.11719814,"20151203"
"8851",10,"B09","SC01BasalMito",60,20.78302849,28.77025057,46.57328162,"20151203"
"8861",10,"B10","SC07BasalMito",60,26.53437318,47.79636881,77.37276182,"20151203"
"8871",10,"B11","SC07BasalMito",60,22.99149877,41.65559239,67.43207296,"20151203"
"8881",10,"B12","SC07BasalMito",60,21.72326016,42.93189667,69.49815433,"20151203"
"889",10,"C01","SC10BasalGlyco",60,15.50117488,10.8214361,17.51774075,"20151203"
"890",10,"C02","SC10BasalGlyco",60,19.47574863,13.24573979,21.44220357,"20151203"
"891",10,"C03","SC10BasalGlyco",60,22.37866787,8.621531974,13.95653596,"20151203"
"8921",10,"C04","SC01IdlingGlyco",60,42.79889878,18.13093387,29.35035576,"20151203"
"8931",10,"C05","SC01IdlingGlyco",60,41.57518543,26.35197784,42.65858173,"20151203"
"8941",10,"C06","SC01IdlingGlyco",60,42.7422605,18.88794044,30.57579798,"20151203"
"8951",10,"C07","SC10BasalMito",60,15.0968822,18.24135894,29.52911185,"20151203"
"8961",10,"C08","SC10BasalMito",60,11.04701517,7.675609319,12.42527637,"20151203"
"8971",10,"C09","SC10BasalMito",60,12.92275509,15.69218769,25.40251344,"20151203"
"8981",10,"C10","SC01IdlingMito",60,24.25758175,38.12086987,61.71006415,"20151203"
"8991",10,"C11","SC01IdlingMito",60,17.69568742,24.86172973,40.24616808,"20151203"
"9001",10,"C12","SC01IdlingMito",60,17.06765723,21.46483072,34.74726796,"20151203"
"901",10,"D01","SC10BasalGlyco",60,18.19434581,10.95602032,17.73560569,"20151203"
"902",10,"D02","SC10BasalGlyco",60,10.07927761,3.253750791,5.26717178,"20151203"
"903",10,"D03","SC10BasalGlyco",60,24.15390009,12.88983102,20.86605845,"20151203"
"9041",10,"D04","SC01IdlingGlyco",60,39.44914061,23.29939416,37.71705927,"20151203"
"9051",10,"D05","SC01IdlingGlyco",60,41.08817196,31.74664146,51.39146319,"20151203"
"9061",10,"D06","SC01IdlingGlyco",60,46.45013452,30.27567672,49.01026548,"20151203"
"907",10,"D07","SC10BasalMito",60,10.58781741,25.85197475,41.84917672,"20151203"
"908",10,"D08","SC10BasalMito",60,15.22597883,19.65689024,31.82057392,"20151203"
"909",10,"D09","SC10BasalMito",60,17.67169058,17.30863684,28.01922132,"20151203"
"910",10,"D10","SC01IdlingMito",60,25.1982111,33.31711913,53.93375245,"20151203"
"911",10,"D11","SC01IdlingMito",60,18.81082408,30.6917118,49.68374307,"20151203"
"912",10,"D12","SC01IdlingMito",60,19.29409895,21.79781027,35.28629526,"20151203"
"9131",10,"E01","SC07IdlingGlyco",60,7.001110717,5.144313879,8.327615307,"20151203"
"9141",10,"E02","SC07IdlingGlyco",60,10.9135428,11.48763359,18.59618125,"20151203"
"9151",10,"E03","SC07IdlingGlyco",60,14.51241581,9.186217398,14.87064872,"20151203"
"9161",10,"E04","SC10IdlingGlyco",60,27.92191437,19.1436185,30.98968963,"20151203"
"9171",10,"E05","SC10IdlingGlyco",60,31.11049155,20.33480131,32.91797636,"20151203"
"9181",10,"E06","SC10IdlingGlyco",60,24.08642786,19.09169315,30.90563287,"20151203"
"9191",10,"E07","SC07IdlingMito",60,15.34625038,20.87371683,33.79037281,"20151203"
"9201",10,"E08","SC07IdlingMito",60,13.23578197,15.92532278,25.77991252,"20151203"
"9211",10,"E09","SC07IdlingMito",60,9.414844882,11.35056842,18.37430015,"20151203"
"9221",10,"E10","SC10IdlingMito",60,15.93190479,36.71014701,59.42638598,"20151203"
"9231",10,"E11","SC10IdlingMito",60,10.06812967,33.94276497,54.94654794,"20151203"
"9241",10,"E12","SC10IdlingMito",60,14.5695017,15.73906884,25.47840463,"20151203"
"9251",10,"F01","SC07IdlingGlyco",60,4.074831947,2.224168904,3.600484622,"20151203"
"9261",10,"F02","SC07IdlingGlyco",60,10.07120358,8.192954036,13.26275399,"20151203"
"9271",10,"F03","SC07IdlingGlyco",60,12.72759522,5.893287579,9.540053932,"20151203"
"9281",10,"F04","SC10IdlingGlyco",60,21.1500185,18.46364129,29.88894252,"20151203"
"9291",10,"F05","SC10IdlingGlyco",60,13.84457426,10.3324755,16.72621133,"20151203"
"9301",10,"F06","SC10IdlingGlyco",60,22.19497487,11.06128281,17.90600461,"20151203"
"9311",10,"F07","SC07IdlingMito",60,4.859639723,14.87860284,24.08548228,"20151203"
"9321",10,"F08","SC07IdlingMito",60,10.84455493,10.60013291,17.15949515,"20151203"
"9331",10,"F09","SC07IdlingMito",60,9.755686573,13.114638,21.22997599,"20151203"
"9341",10,"F10","SC10IdlingMito",60,15.22713314,32.29395404,52.2774528,"20151203"
"9351",10,"F11","SC10IdlingMito",60,9.301802655,20.44498155,33.09633613,"20151203"
"9361",10,"F12","SC10IdlingMito",60,12.19712203,21.23083336,34.36847305,"20151203"
"962",11,"A02","SC01BasalGlyco",67,34.14865004,17.79675014,28.80937912,"20151203"
"963",11,"A03","SC01BasalGlyco",67,29.15420879,18.73053694,30.3209932,"20151203"
"964",11,"A04","SC07BasalGlyco",67,26.0920556,19.9188806,32.24468392,"20151203"
"965",11,"A05","SC07BasalGlyco",67,17.17539969,18.76045191,30.36941955,"20151203"
"966",11,"A06","SC07BasalGlyco",67,34.13369436,23.72386631,38.40419478,"20151203"
"9671",11,"A07","SC01BasalMito",67,19.45565955,30.99528926,50.17517425,"20151203"
"9681",11,"A08","SC01BasalMito",67,10.64837642,21.21300845,34.33961808,"20151203"
"9691",11,"A09","SC01BasalMito",67,11.76856028,23.13472213,37.45048818,"20151203"
"9701",11,"A10","SC07BasalMito",67,12.55741351,45.22725328,73.21387761,"20151203"
"9711",11,"A11","SC07BasalMito",67,16.29920166,39.60131704,64.10661202,"20151203"
"973",11,"B01","SC01BasalGlyco",67,87.82764651,22.24255082,36.00624127,"20151203"
"974",11,"B02","SC01BasalGlyco",67,27.46333026,18.33379238,29.6787431,"20151203"
"975",11,"B03","SC01BasalGlyco",67,37.25766634,16.79932384,27.19474542,"20151203"
"976",11,"B04","SC07BasalGlyco",67,37.57614329,26.16865,42.36181062,"20151203"
"977",11,"B05","SC07BasalGlyco",67,43.30506774,25.43224195,41.16971327,"20151203"
"978",11,"B06","SC07BasalGlyco",67,41.44927537,28.05042926,45.40803489,"20151203"
"9791",11,"B07","SC01BasalMito",67,19.12734495,33.42406073,54.10686951,"20151203"
"9801",11,"B08","SC01BasalMito",67,215.813807,53.8769494,87.21600569,"20151203"
"9811",11,"B09","SC01BasalMito",67,19.36474125,27.61562759,44.70417795,"20151203"
"9821",11,"B10","SC07BasalMito",67,22.80903454,49.44328688,80.0387928,"20151203"
"9831",11,"B11","SC07BasalMito",67,20.05240903,45.4820875,73.62640325,"20151203"
"9841",11,"B12","SC07BasalMito",67,18.36766814,41.05762684,66.46408632,"20151203"
"985",11,"C01","SC10BasalGlyco",67,16.19789586,8.92413548,14.44639051,"20151203"
"986",11,"C02","SC10BasalGlyco",67,20.25540379,11.59986353,18.77785908,"20151203"
"987",11,"C03","SC10BasalGlyco",67,22.26186731,7.54089009,12.20719288,"20151203"
"9881",11,"C04","SC01IdlingGlyco",67,41.01828033,15.06890081,24.39353663,"20151203"
"9891",11,"C05","SC01IdlingGlyco",67,41.38775796,19.11580422,30.94466387,"20151203"
"9901",11,"C06","SC01IdlingGlyco",67,42.7041794,16.73914301,27.0973247,"20151203"
"9911",11,"C07","SC10BasalMito",67,13.65018325,19.65984871,31.82536309,"20151203"
"9921",11,"C08","SC10BasalMito",67,10.88622034,9.988413168,16.16924324,"20151203"
"9931",11,"C09","SC10BasalMito",67,12.53253972,17.78599551,28.79196953,"20151203"
"9941",11,"C10","SC01IdlingMito",67,22.99828284,38.76679714,62.7556912,"20151203"
"9951",11,"C11","SC01IdlingMito",67,16.33362743,26.97624493,43.66914529,"20151203"
"9961",11,"C12","SC01IdlingMito",67,14.79282518,22.49614344,36.416757,"20151203"
"997",11,"D01","SC10BasalGlyco",67,19.57663066,9.223097437,14.93035013,"20151203"
"998",11,"D02","SC10BasalGlyco",67,10.01009733,5.80178826,9.391934835,"20151203"
"999",11,"D03","SC10BasalGlyco",67,24.8241738,9.865411021,15.97012736,"20151203"
"10001",11,"D04","SC01IdlingGlyco",67,39.91665378,16.65986746,26.96899344,"20151203"
"10011",11,"D05","SC01IdlingGlyco",67,41.23841556,20.85621918,33.7620476,"20151203"
"10021",11,"D06","SC01IdlingGlyco",67,46.83588384,19.72657211,31.93337493,"20151203"
"1003",11,"D07","SC10BasalMito",67,8.631510842,27.14898236,43.94877265,"20151203"
"1004",11,"D08","SC10BasalMito",67,16.04744273,18.86692088,30.54177153,"20151203"
"1005",11,"D09","SC10BasalMito",67,17.03425874,19.91196482,32.23348865,"20151203"
"1006",11,"D10","SC01IdlingMito",67,23.94580218,34.45565957,55.77682171,"20151203"
"1007",11,"D11","SC01IdlingMito",67,17.85876759,33.0415504,53.48766179,"20151203"
"1008",11,"D12","SC01IdlingMito",67,17.64680705,22.06487361,35.71861741,"20151203"
"10091",11,"E01","SC07IdlingGlyco",67,8.768125563,6.888193348,11.15060739,"20151203"
"10101",11,"E02","SC07IdlingGlyco",67,11.85203084,8.824664087,14.28536622,"20151203"
"10111",11,"E03","SC07IdlingGlyco",67,14.63209411,9.415901786,15.24246181,"20151203"
"10121",11,"E04","SC10IdlingGlyco",67,30.25040035,15.28446376,24.74248993,"20151203"
"10131",11,"E05","SC10IdlingGlyco",67,31.27999087,14.48696809,23.45150394,"20151203"
"10141",11,"E06","SC10IdlingGlyco",67,24.27442175,14.26267088,23.08841162,"20151203"
"10151",11,"E07","SC07IdlingMito",67,15.90779632,21.74376831,35.19881215,"20151203"
"10161",11,"E08","SC07IdlingMito",67,13.28098006,17.07675417,27.64384964,"20151203"
"10171",11,"E09","SC07IdlingMito",67,9.57277873,13.16085782,21.30479665,"20151203"
"10181",11,"E10","SC10IdlingMito",67,16.18376323,35.97526432,58.23675787,"20151203"
"10191",11,"E11","SC10IdlingMito",67,9.455278774,34.69024746,56.15657259,"20151203"
"10201",11,"E12","SC10IdlingMito",67,13.9709226,17.99812268,29.135361,"20151203"
"10211",11,"F01","SC07IdlingGlyco",67,4.402499385,4.890416263,7.916605847,"20151203"
"10221",11,"F02","SC07IdlingGlyco",67,10.17428081,8.535200278,13.81678221,"20151203"
"10231",11,"F03","SC07IdlingGlyco",67,11.84776953,6.783989845,10.98192276,"20151203"
"10241",11,"F04","SC10IdlingGlyco",67,20.92531637,11.99454222,19.41676494,"20151203"
"10251",11,"F05","SC10IdlingGlyco",67,13.16446632,10.63720054,17.21950024,"20151203"
"10261",11,"F06","SC10IdlingGlyco",67,23.02881512,10.33942105,16.7374548,"20151203"
"10271",11,"F07","SC07IdlingMito",67,4.166075591,16.3294951,26.43418668,"20151203"
"10281",11,"F08","SC07IdlingMito",67,9.664578369,12.43394878,20.12807629,"20151203"
"10291",11,"F09","SC07IdlingMito",67,10.23414959,11.56378671,18.71945793,"20151203"
"10301",11,"F10","SC10IdlingMito",67,15.01444629,31.90854168,51.65354726,"20151203"
"10311",11,"F11","SC10IdlingMito",67,8.437075502,24.09918183,39.01175555,"20151203"
"10321",11,"F12","SC10IdlingMito",67,11.20206885,19.95763148,32.30741384,"20151203"
"1058",12,"A02","SC01BasalGlyco",72,33.08333326,17.23941708,27.90716837,"20151203"
"1059",12,"A03","SC01BasalGlyco",72,28.54911589,18.0697443,29.25130207,"20151203"
"1060",12,"A04","SC07BasalGlyco",72,24.81697953,15.42098725,24.96349415,"20151203"
"1061",12,"A05","SC07BasalGlyco",72,16.68432265,15.00621146,24.29205512,"20151203"
"1062",12,"A06","SC07BasalGlyco",72,32.19358274,17.97717996,29.10145891,"20151203"
"10631",12,"A07","SC01BasalMito",72,17.57429131,28.37908374,45.94006075,"20151203"
"10641",12,"A08","SC01BasalMito",72,9.42749406,19.80752827,32.06442677,"20151203"
"10651",12,"A09","SC01BasalMito",72,10.49303085,19.68947214,31.8733175,"20151203"
"10661",12,"A10","SC07BasalMito",72,9.888380114,43.12368484,69.80862101,"20151203"
"10671",12,"A11","SC07BasalMito",72,13.86650518,36.3736415,58.88165087,"20151203"
"1069",12,"B01","SC01BasalGlyco",72,7.118463577,16.86911242,27.30771919,"20151203"
"1070",12,"B02","SC01BasalGlyco",72,26.39702659,17.67190468,28.6072793,"20151203"
"1071",12,"B03","SC01BasalGlyco",72,36.21803369,16.00424493,25.9076717,"20151203"
"1072",12,"B04","SC07BasalGlyco",72,36.05281306,19.56472889,31.67138313,"20151203"
"1073",12,"B05","SC07BasalGlyco",72,41.6725415,19.44295398,31.4742539,"20151203"
"1074",12,"B06","SC07BasalGlyco",72,39.68072909,20.12072836,32.57143507,"20151203"
"10751",12,"B07","SC01BasalMito",72,17.31279369,32.8496582,53.1770267,"20151203"
"10761",12,"B08","SC01BasalMito",72,238.3437654,52.72491037,85.35108491,"20151203"
"10771",12,"B09","SC01BasalMito",72,17.95655192,26.6174939,43.08839912,"20151203"
"10781",12,"B10","SC07BasalMito",72,22.0641062,47.58098253,77.02409451,"20151203"
"10791",12,"B11","SC07BasalMito",72,18.42264157,44.31963589,71.74462657,"20151203"
"10801",12,"B12","SC07BasalMito",72,16.82570092,37.31488325,60.40533301,"20151203"
"1081",12,"C01","SC10BasalGlyco",72,15.56526068,8.793551548,14.23500125,"20151203"
"1082",12,"C02","SC10BasalGlyco",72,18.60316581,11.33139698,18.34326543,"20151203"
"1083",12,"C03","SC10BasalGlyco",72,21.21197972,7.377025137,11.94192829,"20151203"
"10841",12,"C04","SC01IdlingGlyco",72,41.83420187,14.22794086,23.03219067,"20151203"
"10851",12,"C05","SC01IdlingGlyco",72,40.72300243,17.14300854,27.75110223,"20151203"
"10861",12,"C06","SC01IdlingGlyco",72,42.74900382,15.52706965,25.13522035,"20151203"
"10871",12,"C07","SC10BasalMito",72,13.14774456,19.37566579,31.36532779,"20151203"
"10881",12,"C08","SC10BasalMito",72,10.31235782,10.37329118,16.79228376,"20151203"
"10891",12,"C09","SC10BasalMito",72,10.95060891,17.63777022,28.55202243,"20151203"
"10901",12,"C10","SC01IdlingMito",72,21.00284826,37.60647649,60.87736415,"20151203"
"10911",12,"C11","SC01IdlingMito",72,14.31760894,26.3937594,42.72621772,"20151203"
"10921",12,"C12","SC01IdlingMito",72,13.64123269,20.70706888,33.5206031,"20151203"
"1093",12,"D01","SC10BasalGlyco",72,18.96781451,9.330615083,15.1043997,"20151203"
"1094",12,"D02","SC10BasalGlyco",72,8.041025016,6.422473439,10.3967,"20151203"
"1095",12,"D03","SC10BasalGlyco",72,22.26542425,9.468620378,15.32780267,"20151203"
"10961",12,"D04","SC01IdlingGlyco",72,39.78853054,14.92230152,24.1562217,"20151203"
"10971",12,"D05","SC01IdlingGlyco",72,40.85187699,18.17444055,29.42078436,"20151203"
"10981",12,"D06","SC01IdlingGlyco",72,45.92898527,16.73346681,27.08813607,"20151203"
"1099",12,"D07","SC10BasalMito",72,7.052541836,26.51032679,42.914917,"20151203"
"1100",12,"D08","SC10BasalMito",72,14.26423035,18.55782582,30.04140843,"20151203"
"1101",12,"D09","SC10BasalMito",72,15.53502084,19.99037537,32.36041964,"20151203"
"1102",12,"D10","SC01IdlingMito",72,21.98622892,33.23466493,53.80027559,"20151203"
"1103",12,"D11","SC01IdlingMito",72,15.94115693,32.50258941,52.61519173,"20151203"
"1104",12,"D12","SC01IdlingMito",72,15.67170638,20.05259454,32.46114004,"20151203"
"11051",12,"E01","SC07IdlingGlyco",72,10.0056725,7.220031489,11.68778697,"20151203"
"11061",12,"E02","SC07IdlingGlyco",72,11.21853663,8.086536341,13.09048503,"20151203"
"11071",12,"E03","SC07IdlingGlyco",72,14.20989475,8.837098045,14.30549432,"20151203"
"11081",12,"E04","SC10IdlingGlyco",72,28.92276062,13.83476282,22.39571406,"20151203"
"11091",12,"E05","SC10IdlingGlyco",72,31.24017255,11.91159312,19.28248695,"20151203"
"11101",12,"E06","SC10IdlingGlyco",72,23.72581545,12.63774813,20.45798668,"20151203"
"11111",12,"E07","SC07IdlingMito",72,14.30424684,20.91368821,33.85507848,"20151203"
"11121",12,"E08","SC07IdlingMito",72,11.64550371,16.11201852,26.08213559,"20151203"
"11131",12,"E09","SC07IdlingMito",72,8.278398969,13.29626949,21.52400105,"20151203"
"11141",12,"E10","SC10IdlingMito",72,15.41729621,34.54455054,55.92071841,"20151203"
"11151",12,"E11","SC10IdlingMito",72,7.263310197,33.22390461,53.78285679,"20151203"
"11161",12,"E12","SC10IdlingMito",72,11.58266018,16.22208566,26.26031227,"20151203"
"11171",12,"F01","SC07IdlingGlyco",72,3.897898926,5.436453782,8.800531382,"20151203"
"11181",12,"F02","SC07IdlingGlyco",72,10.15459169,8.41547833,13.62297632,"20151203"
"11191",12,"F03","SC07IdlingGlyco",72,11.16133143,6.590327082,10.66842148,"20151203"
"11201",12,"F04","SC10IdlingGlyco",72,20.78005501,10.49713486,16.99276191,"20151203"
"11211",12,"F05","SC10IdlingGlyco",72,12.41862806,9.724780498,15.74247467,"20151203"
"11221",12,"F06","SC10IdlingGlyco",72,21.85443063,9.82030408,15.89710824,"20151203"
"11231",12,"F07","SC07IdlingMito",72,2.991097491,15.84474599,25.64947481,"20151203"
"11241",12,"F08","SC07IdlingMito",72,8.918859326,11.97163359,19.37968046,"20151203"
"11251",12,"F09","SC07IdlingMito",72,9.846565118,10.61660813,17.18616523,"20151203"
"11261",12,"F10","SC10IdlingMito",72,14.43640644,30.65459236,49.62365411,"20151203"
"11271",12,"F11","SC10IdlingMito",72,6.953936928,22.5903014,36.56917991,"20151203"
"11281",12,"F12","SC10IdlingMito",72,10.65622529,17.78436676,28.78933291,"20151203"
